ID_start,ID_end
BOM,CAI
TUN,JNB
DMK,SHA
PEK,BOS
CLO,CDG
BOM,BSB
BOG,HGH
KMG,CBR
SGN,LGW
CLO,AKL
DXB,DEN
SEA,SVO
CDG,DEN
KMG,EWR
SCL,BOS
SFO,DMK
BOG,BCN
SGN,LAS
SHA,SZX
KMG,HKG
CAN,DXB
MEX,TUN
ATL,LHR
CAN,EZE
CLT,CPT
PHX,SGN
CPT,HGH
CAI,LIM
MEX,LGW
ATL,SIN
SHA,AKL
LGW,SCL
KUL,ALG
EWR,MEL
DEL,BOG
FRA,HRG
AKL,LGW
MAD,LAS
GRU,JNB
SIN,HKG
EZE,SZX
MAD,CDG
ADL,LOS
XIY,BCN
AKL,LAX
CAN,FRA
DEN,AMS
CAN,CLT
JNB,SIN
LOS,DMK
SGN,BOM
SYD,DOH
DMK,DEN
BCN,KUL
JFK,HND
MEL,LAX
ICN,BSB
PHX,CLT
FRA,CGK
TPE,MIA
CAI,KMG
PVG,ADD
ALG,JFK
DEL,BOM
BOM,SHA
HND,CMN
LAX,CKG
DXB,TPE
SFO,JNB
ADD,DOH
ICN,MIA
DFW,BOG
CBR,KUL
CGK,TPE
CPT,DMK
AMS,LAX
MIA,ALG
MEX,LAX
CLO,HKG
JED,MCO
MAD,SHA
ADL,CDG
BOM,HND
CAN,SDU
CPT,HND
SHA,TPE
MCO,CLT
ALG,LIM
DXB,BKK
GRU,KMG
BOG,MEL
CLO,BOM
ADD,DMK
LAX,BSB
KMG,SDU
AKL,ALG
AMS,LGW
DFW,SDU
GRU,PEK
PHX,FRA
YYZ,SIN
HKG,LAX
CKG,FRA
SEA,SZX
MIA,SEA
HGH,HND
JFK,ATL
CAI,BKK
SGN,JNB
TUN,HKG
ATL,LOS
XIY,NBO
IAH,LOS
LHR,MEL
IAH,DXB
ICN,ALG
HKG,ORD
SEA,CLT
BOM,PEK
MCO,SEA
JFK,EZE
BCN,KMG
BKK,CLT
TPE,GRU
ADL,DXB
BCN,PVG
BCN,LAX
BCN,AKL
TPE,ICN
CGK,MNL
JNB,SFO
GRU,ADD
SZX,DEL
SIN,TUN
NBO,BKK
HRG,JFK
DMK,HRG
HKG,SDU
SGN,ADD
SEA,MIA
HGH,AMS
EZE,NBO
